Datetime,Adj Close,Close,High,Low,Open,Volume
02/20/2023-10:00,24892.2168,24892.2168,24930.77344,24810.96875,24872.54492,1383819264
02/20/2023-11:00,24897.33203,24897.33203,24917.88281,24821.99414,24890.66992,809121792
02/20/2023-12:00,24790.76563,24790.76563,24894.50195,24764.69336,24894.50195,522989568
02/20/2023-13:00,24867.28711,24867.28711,24883.2832,24796.10938,24796.10938,461932544
02/20/2023-14:00,24956.92188,24956.92188,25000.78516,24828.08594,24866.51758,1087182848
02/20/2023-15:00,24951.45898,24951.45898,25020.45898,24916.08398,24961.06641,0
02/20/2023-16:00,24895.07031,24895.07031,24947.45508,24760,24947.44336,0
02/20/2023-17:00,24844.74414,24844.74414,24885.52734,24813.4082,24883.84961,0
02/20/2023-18:00,24822.78516,24822.78516,24847.26563,24786.52344,24841.74805,0
02/20/2023-19:00,24865.91016,24865.91016,24868.48242,24821.12109,24821.12109,0
02/20/2023-20:00,24820.71094,24820.71094,24872.75195,24793.36523,24869.07031,0
02/20/2023-21:00,24787.53906,24787.53906,24826.08008,24786.08398,24820.67773,0
02/20/2023-22:00,24740.36133,24740.36133,24783.53711,24717.89844,24778.29297,4632576
02/20/2023-23:00,24825.71875,24825.71875,24825.71875,24721.76563,24736.23828,0
02/21/2023-00:00,24871.77148,24871.77148,24906.64258,24790.25586,24833.04883,0
02/21/2023-01:00,24878.69336,24878.69336,24907.15234,24822.50195,24871.83789,0
02/21/2023-02:00,24956.50391,24956.50391,25044.57031,24872.97266,24879.31445,206770176
02/21/2023-03:00,24925.92969,24925.92969,24981.69531,24887.36328,24943.4375,225882112
02/21/2023-04:00,24905.79883,24905.79883,24934.75781,24866.44336,24928.29297,0
02/21/2023-05:00,24942.05273,24942.05273,24942.05273,24888.31445,24903.65039,9207808
02/21/2023-06:00,25014.83398,25014.83398,25014.83398,24939.14844,24945.23633,64790528
02/21/2023-07:00,25004.19922,25004.19922,25023.9707,24955.29688,25014.60742,181600256
02/21/2023-08:00,24708.13867,24708.13867,25126.85156,24691.94922,25003.66406,1971630080
02/21/2023-09:00,24799.59375,24799.59375,24815.12891,24642.56641,24716.19922,0
02/21/2023-10:00,24703.27344,24703.27344,24807.58789,24699.67188,24799.83789,0
02/21/2023-11:00,24629.01758,24629.01758,24740.17188,24629.01758,24706.41016,0
02/21/2023-12:00,24629.36328,24629.36328,24654.60352,24563.49414,24619.10742,350476288
02/21/2023-13:00,24566.55664,24566.55664,24681.2793,24566.55664,24633.08594,0
02/21/2023-14:00,24696.19336,24696.19336,24752.78711,24577.9668,24577.9668,0
02/21/2023-15:00,24580.81445,24580.81445,24698.63867,24516.86914,24688.42773,0
02/21/2023-16:00,24415.94336,24415.94336,24588.32813,24348.19922,24578.02148,0
02/21/2023-17:00,24583.72266,24583.72266,24583.72266,24413.10742,24414.44922,39872512
02/21/2023-18:00,24698.94922,24698.94922,24705.70508,24600.11328,24602.45703,904847360
02/21/2023-19:00,24616.92383,24616.92383,24692.88086,24588.10742,24692.88086,390766592
02/21/2023-20:00,24488.58398,24488.58398,24632.89844,24478.19141,24614.16602,333832192
02/21/2023-21:00,24212.52344,24212.52344,24516.92383,24210.66406,24487.10156,974665728
02/21/2023-22:00,24380.26367,24380.26367,24385.24609,24200.36328,24206.24023,309336064
02/21/2023-23:00,24436.33984,24436.33984,24436.33984,24366.43555,24382.03906,26365952
02/22/2023-00:00,24378.23828,24378.23828,24472.33984,24329.18555,24437.41797,56641536
02/22/2023-01:00,24204.55469,24204.55469,24428.62305,24204.55469,24390.87891,231495680
02/22/2023-02:00,24167.48828,24167.48828,24213.24219,23959.8125,24213.24219,939360256
02/22/2023-03:00,24233.94141,24233.94141,24238.22461,24161.90625,24169.55664,0
02/22/2023-04:00,24132.99219,24132.99219,24229.53906,24072.32227,24229.53906,238804992
02/22/2023-05:00,24112.99414,24112.99414,24158.83594,24051.06836,24145.56055,362754048
02/22/2023-06:00,23989.21094,23989.21094,24125.29688,23989.21094,24112.08008,166688768
02/22/2023-07:00,24075.12695,24075.12695,24090.00195,23964.60156,23979.64648,199235584
02/22/2023-08:00,23967.30273,23967.30273,24076.17188,23902.54297,24076.17188,0
02/22/2023-09:00,24111.12109,24111.12109,24139.25195,23965.7207,23965.7207,0
02/22/2023-10:00,24174.13086,24174.13086,24186.22461,24105.92578,24105.92578,0
02/22/2023-11:00,24164.7793,24164.7793,24197.10352,24086.8418,24181.17969,0
